Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Kiribati,KIR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.58
Kiribati,KIR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,68.17
Kiribati,KIR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Kiribati,KIR,Net migration,SM.POP.NETM,-485
Kiribati,KIR,Trade (% of GDP),NE.TRD.GNFS.ZS,107.586938803791
Kiribati,KIR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5.92034144011283
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2177.70114080416
Kiribati,KIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1968.80992017133
Kiribati,KIR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.642
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,71.457
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.744
"Korea, Dem. People's Rep.",PRK,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Korea, Dem. People's Rep.",PRK,Net migration,SM.POP.NETM,-1997
"Korea, Dem. People's Rep.",PRK,Trade (% of GDP),NE.TRD.GNFS.ZS,..
"Korea, Dem. People's Rep.",PRK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..
"Korea, Dem. People's Rep.",PRK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
"Korea, Dem. People's Rep.",PRK,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.4292682926829
"Korea, Rep.",KOR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,80.6
"Korea, Rep.",KOR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,86.4
"Korea, Rep.",KOR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Korea, Rep.",KOR,Net migration,SM.POP.NETM,87800
"Korea, Rep.",KOR,Trade (% of GDP),NE.TRD.GNFS.ZS,87.9396791903733
"Korea, Rep.",KOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.9956698686696
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,33121.3712885508
"Korea, Rep.",KOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,34121.0211756766
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.129273979048
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.033
Kosovo,XKX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.804
Kosovo,XKX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.118
Kosovo,XKX,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Kosovo,XKX,Net migration,SM.POP.NETM,-28754
Kosovo,XKX,Trade (% of GDP),NE.TRD.GNFS.ZS,109.951851577902
Kosovo,XKX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.64047566608
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,6221.20365212094
Kosovo,XKX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5102.74914613981
Kosovo,XKX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.9456293075627
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.1878048780488
Kuwait,KWT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,82.7
Kuwait,KWT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,83.7
Kuwait,KWT,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Kuwait,KWT,Net migration,SM.POP.NETM,50008
Kuwait,KWT,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Kuwait,KWT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,34075.8490439847
Kuwait,KWT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,24716.1968291611
Kuwait,KWT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.2487804878049
Kyrgyz Republic,KGZ,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.2
Kyrgyz Republic,KGZ,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.5
Kyrgyz Republic,KGZ,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Kyrgyz Republic,KGZ,Net migration,SM.POP.NETM,5601
Kyrgyz Republic,KGZ,Trade (% of GDP),NE.TRD.GNFS.ZS,132.373403912336
Kyrgyz Republic,KGZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.8882232535821
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2138.22210211478
Kyrgyz Republic,KGZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1298.25724482211
Kyrgyz Republic,KGZ,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,34.4590059457311
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.964
Lao PDR,LAO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.779
Lao PDR,LAO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.25
Lao PDR,LAO,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Lao PDR,LAO,Net migration,SM.POP.NETM,-10003
Lao PDR,LAO,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Lao PDR,LAO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,2066.94979776957
Lao PDR,LAO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2648.88726608035
Lao PDR,LAO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Latvia,LVA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.6780487804878
Latvia,LVA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.8
Latvia,LVA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,80.8
Latvia,LVA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Latvia,LVA,Net migration,SM.POP.NETM,7966
Latvia,LVA,Trade (% of GDP),NE.TRD.GNFS.ZS,136.632034970681
Latvia,LVA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,66.4606129012677
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,22675.5786295407
Latvia,LVA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,16890.6283099707
Latvia,LVA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.5729966745749
Lebanon,LBN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.817
Lebanon,LBN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,75.744
Lebanon,LBN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.734
Lebanon,LBN,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Lebanon,LBN,Net migration,SM.POP.NETM,-34193
Lebanon,LBN,Trade (% of GDP),NE.TRD.GNFS.ZS,104.206410069182
Lebanon,LBN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.5514119674735
Lebanon,LBN,GDP per capita (current US$),NY.GDP.PCAP.CD,3477.72489842684
Lebanon,LBN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5834.63415739394
Lebanon,LBN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,1.89754409912655
Lesotho,LSO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.375
Lesotho,LSO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,54.62
Lesotho,LSO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,60.007
Lesotho,LSO,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Lesotho,LSO,Net migration,SM.POP.NETM,-5168
Lesotho,LSO,Trade (% of GDP),NE.TRD.GNFS.ZS,141.513755535108
Lesotho,LSO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.9229805805595
Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,916.282970463888
Lesotho,LSO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,974.382482849023
Lesotho,LSO,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,27.2206686483307
Liberia,LBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.163
Liberia,LBR,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,60.875
Liberia,LBR,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,63.444
Liberia,LBR,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Liberia,LBR,Net migration,SM.POP.NETM,-5002
Liberia,LBR,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Liberia,LBR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Liberia,LBR,GDP per capita (current US$),NY.GDP.PCAP.CD,799.194470229642
Liberia,LBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,653.329188343162
Liberia,LBR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Libya,LBY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.339
Libya,LBY,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,68.265
Libya,LBY,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.416
Libya,LBY,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Libya,LBY,Net migration,SM.POP.NETM,-2001
Libya,LBY,Trade (% of GDP),NE.TRD.GNFS.ZS,155.655201664179
Libya,LBY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,85.1137376753101
Libya,LBY,GDP per capita (current US$),NY.GDP.PCAP.CD,6172.81246940233
Libya,LBY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,7633.45142779936
Libya,LBY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,16.4803551353643
Liechtenstein,LIE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.8414634146342
Liechtenstein,LIE,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,82.5
Liechtenstein,LIE,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,87.3
Liechtenstein,LIE,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Liechtenstein,LIE,Net migration,SM.POP.NETM,214
Liechtenstein,LIE,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Liechtenstein,LIE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Liechtenstein,LIE,GDP per capita (current US$),NY.GDP.PCAP.CD,207973.617746758
Liechtenstein,LIE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..
Liechtenstein,LIE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Lithuania,LTU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.9878048780488
Lithuania,LTU,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.5
Lithuania,LTU,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,81.7
Lithuania,LTU,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Lithuania,LTU,Net migration,SM.POP.NETM,44935
Lithuania,LTU,Trade (% of GDP),NE.TRD.GNFS.ZS,149.041909014608
Lithuania,LTU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,76.4728581033646
Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,27786.0057829276
Lithuania,LTU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,18685.5523679178
Lithuania,LTU,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,21.9341715222081
Luxembourg,LUX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.3585365853659
Luxembourg,LUX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,81.7
Luxembourg,LUX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85.1
Luxembourg,LUX,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Luxembourg,LUX,Net migration,SM.POP.NETM,5905
Luxembourg,LUX,Trade (% of GDP),NE.TRD.GNFS.ZS,404.458334911166
Luxembourg,LUX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,217.766476183877
Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,131407.681364513
Luxembourg,LUX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,104590.079769081
Luxembourg,LUX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.3818575653208
"Macao SAR, China",MAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.1804878048781
"Macao SAR, China",MAC,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,80.4
"Macao SAR, China",MAC,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,86.1
"Macao SAR, China",MAC,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Macao SAR, China",MAC,Net migration,SM.POP.NETM,8807
"Macao SAR, China",MAC,Trade (% of GDP),NE.TRD.GNFS.ZS,142.010083178096
"Macao SAR, China",MAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,91.3583589654724
"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,67476.5290813306
"Macao SAR, China",MAC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,59602.4371924702
"Macao SAR, China",MAC,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,15.4494108218169
Madagascar,MDG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.632
Madagascar,MDG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,61.938
Madagascar,MDG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,65.377
Madagascar,MDG,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Madagascar,MDG,Net migration,SM.POP.NETM,-1487
Madagascar,MDG,Trade (% of GDP),NE.TRD.GNFS.ZS,61.1330416885787
Madagascar,MDG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.0030474850994
Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,508.718427705736
Madagascar,MDG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,445.834551909615
Madagascar,MDG,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.9083555489796
Malawi,MWI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.353
Malawi,MWI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.073
Malawi,MWI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.562
Malawi,MWI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Malawi,MWI,Net migration,SM.POP.NETM,-5811
Malawi,MWI,Trade (% of GDP),NE.TRD.GNFS.ZS,..
Malawi,MWI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..
Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,602.343619809252
Malawi,MWI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,556.744034805001
Malawi,MWI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.657
Malaysia,MYS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,74.272
Malaysia,MYS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,79.37
Malaysia,MYS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Malaysia,MYS,Net migration,SM.POP.NETM,181071
Malaysia,MYS,Trade (% of GDP),NE.TRD.GNFS.ZS,132.064307278667
Malaysia,MYS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,68.5819009768029
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,11379.0851923557
Malaysia,MYS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11429.5894122241
Malaysia,MYS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.4702448103035
Maldives,MDV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.041
Maldives,MDV,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,79.691
Maldives,MDV,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,82.819
Maldives,MDV,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Maldives,MDV,Net migration,SM.POP.NETM,-2877
Maldives,MDV,Trade (% of GDP),NE.TRD.GNFS.ZS,150.03236994908
Maldives,MDV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,74.3820820551026
Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,12530.3602359683
Maldives,MDV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11415.939508912
Maldives,MDV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,32.9712297892329
Mali,MLI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.439
Mali,MLI,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,59.036
Mali,MLI,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,61.9
Mali,MLI,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Mali,MLI,Net migration,SM.POP.NETM,-39953
Mali,MLI,Trade (% of GDP),NE.TRD.GNFS.ZS,57.6543000639914
Mali,MLI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.8959819048903
Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,1035.86242628411
Mali,MLI,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,890.613872535228
Mali,MLI,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,22.3061487400934
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.5073170731707
Malta,MLT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,81.8
Malta,MLT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,85.3
Malta,MLT,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Malta,MLT,Net migration,SM.POP.NETM,6591
Malta,MLT,Trade (% of GDP),NE.TRD.GNFS.ZS,232.46676505021
Malta,MLT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,124.594182131908
Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,40182.4313854634
Malta,MLT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,32816.3252635461
Malta,MLT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.8359809434331
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.945
Marshall Islands,MHL,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,64.933
Marshall Islands,MHL,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,69.334
Marshall Islands,MHL,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Marshall Islands,MHL,Net migration,SM.POP.NETM,-1832
Marshall Islands,MHL,Trade (% of GDP),NE.TRD.GNFS.ZS,110.172232934825
Marshall Islands,MHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.9224450443502
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,6678.34239060448
Marshall Islands,MHL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5470.42006850903
Marshall Islands,MHL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.7239876590821
Mauritania,MRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.484
Mauritania,MRT,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.499
Mauritania,MRT,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,70.484
Mauritania,MRT,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Mauritania,MRT,Net migration,SM.POP.NETM,2999
Mauritania,MRT,Trade (% of GDP),NE.TRD.GNFS.ZS,91.4705715873539
Mauritania,MRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.2879909023547
Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2120.82318421747
Mauritania,MRT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1630.27171808744
Mauritania,MRT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,42.399632595093
Mauritius,MUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.4121951219512
Mauritius,MUS,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,70.1
Mauritius,MUS,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,76.89
Mauritius,MUS,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Mauritius,MUS,Net migration,SM.POP.NETM,-2824
Mauritius,MUS,Trade (% of GDP),NE.TRD.GNFS.ZS,105.103380425553
Mauritius,MUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.5343165361683
Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,11182.186568616
Mauritius,MUS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11093.7519139967
Mauritius,MUS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.8822851162893
Mexico,MEX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.069
Mexico,MEX,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,72.243
Mexico,MEX,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,77.811
Mexico,MEX,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
Mexico,MEX,Net migration,SM.POP.NETM,-101044
Mexico,MEX,Trade (% of GDP),NE.TRD.GNFS.ZS,73.7695331207325
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.1666703433344
Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,13826.1306570122
Mexico,MEX,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,10253.5262648956
Mexico,MEX,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.9387768488008
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.198
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,63.488
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,71.119
"Micronesia, Fed. Sts.",FSM,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
"Micronesia, Fed. Sts.",FSM,Net migration,SM.POP.NETM,-1134
"Micronesia, Fed. Sts.",FSM,Trade (% of GDP),NE.TRD.GNFS.ZS,98.3198016851214
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.3360992457907
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,3941.37247887414
"Micronesia, Fed. Sts.",FSM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2930.55143045833
"Micronesia, Fed. Sts.",FSM,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,..
Moldova,MDA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.198
Moldova,MDA,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,66.568
Moldova,MDA,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,75.535
Moldova,MDA,Multidimensional poverty headcount ratio (UNDP) (% of population),SI.POV.MPUN,..
